"DISTRITO","SECCION","BARRIO","PAIS_NACIMIENTO","HOMBRES","MUJERES"
" 01"," 012","SAN VICENTE","NAMIBIA",1,0
" 01"," 012","SAN VICENTE","NICARAGUA",1,1
" 01"," 012","SAN VICENTE","NIGERIA",3,1
" 01"," 012","SAN VICENTE","NORUEGA",1,0
" 01"," 012","SAN VICENTE","NUEVA ZELANDA",0,1
" 01"," 012","SAN VICENTE","PERU",0,2
" 01"," 012","SAN VICENTE","POLONIA",1,1
" 01"," 012","SAN VICENTE","PORTUGAL",1,1
" 01"," 012","SAN VICENTE","REINO UNIDO",6,3
" 01"," 012","SAN VICENTE","REPUBLICA DEMOCRATICA DEL CONGO",1,1
" 01"," 012","SAN VICENTE","RUANDA",0,1
" 01"," 012","SAN VICENTE","RUSIA",1,2
" 01"," 012","SAN VICENTE","SUIZA",0,1
" 01"," 012","SAN VICENTE","TANZANIA",1,4
" 01"," 012","SAN VICENTE","TURQUIA",1,0
" 01"," 012","SAN VICENTE","URUGUAY",2,1
" 01"," 012","SAN VICENTE","VENEZUELA",0,1
" 01"," 013","SAN VICENTE","ALBANIA",1,2
" 01"," 013","SAN VICENTE","ALEMANIA",6,6
" 01"," 013","SAN VICENTE","ARGENTINA",0,1
" 01"," 013","SAN VICENTE","ARMENIA",0,2
" 01"," 013","SAN VICENTE","AUSTRALIA",2,0
" 01"," 013","SAN VICENTE","AUSTRIA",1,1
" 01"," 013","SAN VICENTE","BOLIVIA",1,4
" 01"," 013","SAN VICENTE","BURKINA FASSO",0,1
" 01"," 013","SAN VICENTE","CHECOSLOVAQUIA",1,0
" 01"," 013","SAN VICENTE","CHILE",2,2
" 01"," 013","SAN VICENTE","CHINA",1,2
" 01"," 013","SAN VICENTE","COLOMBIA",0,1
" 01"," 013","SAN VICENTE","CUBA",2,4
" 01"," 013","SAN VICENTE","ESTADOS UNIDOS DE AMERICA",0,1
" 01"," 013","SAN VICENTE","ESTONIA",0,2
" 01"," 013","SAN VICENTE","FRANCIA",10,6
" 01"," 013","SAN VICENTE","GRECIA",1,1
" 01"," 013","SAN VICENTE","GUATEMALA",1,0
" 01"," 013","SAN VICENTE","HUNGRIA",0,1
" 01"," 013","SAN VICENTE","IRLANDA",1,1
" 01"," 013","SAN VICENTE","ITALIA",1,1
" 01"," 013","SAN VICENTE","JAPON",0,2
" 01"," 013","SAN VICENTE","LITUANIA",0,1
" 01"," 013","SAN VICENTE","MACEDONIA",0,1
" 01"," 013","SAN VICENTE","MARRUECOS",2,1
" 01"," 013","SAN VICENTE","MEXICO",1,4
" 01"," 013","SAN VICENTE","NICARAGUA",0,4
" 01"," 013","SAN VICENTE","NO CONSTA",1,2
" 01"," 013","SAN VICENTE","PAISES BAJOS",0,2
" 01"," 013","SAN VICENTE","POLONIA",0,1
" 01"," 013","SAN VICENTE","PORTUGAL",3,2
" 01"," 013","SAN VICENTE","PRINCIPADO DE ANDORRA",2,1
" 01"," 013","SAN VICENTE","REINO UNIDO",2,2
" 01"," 013","SAN VICENTE","RUMANIA",1,0
" 01"," 013","SAN VICENTE","SUECIA",0,1
" 01"," 013","SAN VICENTE","TURQUIA",0,1
" 01"," 013","SAN VICENTE","VENEZUELA",0,1
" 01"," 014","SAN LORENZO","ALBANIA",1,0
" 01"," 014","SAN LORENZO","ALEMANIA",4,8
" 01"," 014","SAN LORENZO","ANTIGUA YUGOSLAVIA",1,0
" 01"," 014","SAN LORENZO","ARGENTINA",2,4
" 01"," 014","SAN LORENZO","ARMENIA",1,1
" 01"," 014","SAN LORENZO","AUSTRALIA",1,0
" 01"," 014","SAN LORENZO","AUSTRIA",1,2
" 01"," 014","SAN LORENZO","BELGICA",1,2
" 01"," 014","SAN LORENZO","BOLIVIA",1,3
" 01"," 014","SAN LORENZO","BRASIL",2,3
" 01"," 014","SAN LORENZO","CHINA",0,1
" 01"," 014","SAN LORENZO","COLOMBIA",1,11
" 01"," 014","SAN LORENZO","COMORES",0,1
" 01"," 014","SAN LORENZO","CUBA",0,1
" 01"," 014","SAN LORENZO","ECUADOR",0,1
" 01"," 014","SAN LORENZO","EL SALVADOR",0,4
" 01"," 014","SAN LORENZO","ESLOVAQUIA",0,1
" 01"," 014","SAN LORENZO","ESTADOS UNIDOS DE AMERICA",2,1
" 01"," 014","SAN LORENZO","ETIOPIA",0,1
" 01"," 014","SAN LORENZO","FRANCIA",5,2
" 01"," 014","SAN LORENZO","GUATEMALA",0,1
" 01"," 014","SAN LORENZO","IRLANDA",2,1
" 01"," 014","SAN LORENZO","ITALIA",7,9
" 01"," 014","SAN LORENZO","JAPON",0,2
" 01"," 014","SAN LORENZO","LIECHTENSTEIN",2,0
" 01"," 014","SAN LORENZO","MARRUECOS",5,7
" 01"," 014","SAN LORENZO","MEXICO",3,3
" 01"," 014","SAN LORENZO","MONACO",1,0
" 01"," 014","SAN LORENZO","MONTENEGRO",0,1
" 01"," 014","SAN LORENZO","PAISES BAJOS",0,1
" 01"," 014","SAN LORENZO","PERU",3,2
" 01"," 014","SAN LORENZO","POLONIA",0,1
" 01"," 014","SAN LORENZO","PRINCIPADO DE ANDORRA",1,0
" 01"," 014","SAN LORENZO","REINO UNIDO",2,4
" 01"," 014","SAN LORENZO","REPUBLICA DE COREA",1,0
" 01"," 014","SAN LORENZO","REPUBLICA DEMOCRATICA DEL CONGO",1,2
" 01"," 014","SAN LORENZO","REPUBLICA DOMINICANA",1,0
" 01"," 014","SAN LORENZO","RUMANIA",3,4
" 01"," 014","SAN LORENZO","RUSIA",0,2
" 01"," 014","SAN LORENZO","SANTO TOME Y PRINCIPE",0,1
" 01"," 014","SAN LORENZO","SERBIA",1,0
" 01"," 014","SAN LORENZO","SUECIA",1,1
" 01"," 014","SAN LORENZO","SUIZA",1,0
" 01"," 014","SAN LORENZO","TUNEZ",1,0
" 01"," 014","SAN LORENZO","TURQUIA",1,0
" 01"," 014","SAN LORENZO","UCRANIA",1,2
" 01"," 014","SAN LORENZO","VENEZUELA",2,0
" 01"," 015","SAN LORENZO","ALBANIA",1,0
" 01"," 015","SAN LORENZO","ALEMANIA",10,6
" 01"," 015","SAN LORENZO","ANTIGUA YUGOSLAVIA",0,1
" 01"," 015","SAN LORENZO","ARGELIA",1,0
" 01"," 015","SAN LORENZO","ARGENTINA",4,3
" 01"," 015","SAN LORENZO","ARMENIA",1,0
" 01"," 015","SAN LORENZO","AUSTRIA",5,3
" 01"," 015","SAN LORENZO","AZERBAIAN",1,2
" 01"," 015","SAN LORENZO","BRASIL",0,3
" 01"," 015","SAN LORENZO","CABO VERDE",0,1
" 01"," 015","SAN LORENZO","CHECOSLOVAQUIA",0,1
" 01"," 015","SAN LORENZO","CHILE",0,2
" 01"," 015","SAN LORENZO","CHINA",5,7
" 01"," 015","SAN LORENZO","COLOMBIA",1,9
" 01"," 015","SAN LORENZO","ESTADOS UNIDOS DE AMERICA",2,1
" 01"," 015","SAN LORENZO","FILIPINAS",0,1
" 01"," 015","SAN LORENZO","FRANCIA",4,2
" 01"," 015","SAN LORENZO","GUATEMALA",0,3
" 01"," 015","SAN LORENZO","HUNGRIA",0,1
" 01"," 015","SAN LORENZO","IRLANDA",0,1
" 01"," 015","SAN LORENZO","ITALIA",3,3
" 01"," 015","SAN LORENZO","LIBIA",1,0
" 01"," 015","SAN LORENZO","LITUANIA",0,1
" 01"," 015","SAN LORENZO","MARRUECOS",4,4
" 01"," 015","SAN LORENZO","MEXICO",2,1
" 01"," 015","SAN LORENZO","MONTENEGRO",0,1
" 01"," 015","SAN LORENZO","NAMIBIA",1,0
" 01"," 015","SAN LORENZO","NICARAGUA",0,2
" 01"," 015","SAN LORENZO","NORUEGA",0,2
" 01"," 015","SAN LORENZO","OTROS EUROPA SIN RELACION DIPL",0,1
" 01"," 015","SAN LORENZO","PAISES BAJOS",1,1
" 01"," 015","SAN LORENZO","PARAGUAY",1,2
" 01"," 015","SAN LORENZO","PERU",1,2
" 01"," 015","SAN LORENZO","POLONIA",0,1
" 01"," 015","SAN LORENZO","PORTUGAL",1,2
" 01"," 015","SAN LORENZO","PRINCIPADO DE ANDORRA",1,0
" 01"," 015","SAN LORENZO","REINO UNIDO",2,1
" 01"," 015","SAN LORENZO","REPUBLICA DEMOCRATICA DEL CONGO",0,4
" 01"," 015","SAN LORENZO","RUMANIA",1,3
" 01"," 015","SAN LORENZO","RUSIA",1,2
" 01"," 015","SAN LORENZO","SANTA SEDE",0,1
" 01"," 015","SAN LORENZO","SUECIA",1,0
" 01"," 015","SAN LORENZO","SUIZA",1,0
" 01"," 015","SAN LORENZO","TANZANIA",0,1
" 01"," 015","SAN LORENZO","TUNEZ",1,0
" 01"," 015","SAN LORENZO","UCRANIA",0,1
" 01"," 015","SAN LORENZO","VENEZUELA",1,5
" 01"," 016","SAN LORENZO","ALEMANIA",1,1
" 01"," 016","SAN LORENZO","ANGOLA",1,0
" 01"," 016","SAN LORENZO","ARGELIA",1,0
" 01"," 016","SAN LORENZO","ARGENTINA",1,2
" 01"," 016","SAN LORENZO","AZERBAIAN",1,0
" 01"," 016","SAN LORENZO","BIELORUSIA",0,1
" 01"," 016","SAN LORENZO","BOLIVIA",1,1
" 01"," 016","SAN LORENZO","BRASIL",1,1
" 01"," 016","SAN LORENZO","BURKINA FASSO",1,1
" 01"," 016","SAN LORENZO","COLOMBIA",1,1
" 01"," 016","SAN LORENZO","ESLOVENIA",0,1
" 01"," 016","SAN LORENZO","ESTADOS UNIDOS DE AMERICA",1,0
" 01"," 016","SAN LORENZO","ETIOPIA",0,1
" 01"," 016","SAN LORENZO","FRANCIA",3,2
" 01"," 016","SAN LORENZO","IRLANDA",1,0
" 01"," 016","SAN LORENZO","ITALIA",7,6
" 01"," 016","SAN LORENZO","JAPON",0,1
" 01"," 016","SAN LORENZO","LETONIA",0,2
" 01"," 016","SAN LORENZO","MARRUECOS",0,4
" 01"," 016","SAN LORENZO","MEXICO",1,1
" 01"," 016","SAN LORENZO","NORUEGA",1,0
" 01"," 016","SAN LORENZO","POLONIA",1,0
" 01"," 016","SAN LORENZO","PORTUGAL",1,0
" 01"," 016","SAN LORENZO","PRINCIPADO DE ANDORRA",1,0
" 01"," 016","SAN LORENZO","REINO UNIDO",4,2
" 01"," 016","SAN LORENZO","RUMANIA",1,1
" 01"," 016","SAN LORENZO","RUSIA",1,0
" 01"," 016","SAN LORENZO","SAN VICENTE Y LAS GRANADINAS",0,1
" 01"," 016","SAN LORENZO","SANTA SEDE",0,1
" 01"," 016","SAN LORENZO","TANZANIA",0,1
" 01"," 016","SAN LORENZO","VENEZUELA",0,1
" 01"," 017","FERIA","ALBANIA",3,0
" 01"," 017","FERIA","ALEMANIA",6,4
" 01"," 017","FERIA","ANTIGUA YUGOSLAVIA",1,0
" 01"," 017","FERIA","ARGENTINA",7,5
" 01"," 017","FERIA","ARMENIA",1,0
" 01"," 017","FERIA","AUSTRIA",1,0
" 01"," 017","FERIA","AZERBAIAN",1,1
" 01"," 017","FERIA","BELGICA",0,2
" 01"," 017","FERIA","BOLIVIA",1,0
" 01"," 017","FERIA","BULGARIA",1,1
" 01"," 017","FERIA","BURKINA FASSO",2,0
" 01"," 017","FERIA","CHINA",3,2
" 01"," 017","FERIA","COLOMBIA",1,2
" 01"," 017","FERIA","CUBA",3,5
" 01"," 017","FERIA","ECUADOR",1,1
" 01"," 017","FERIA","EGIPTO",1,0
" 01"," 017","FERIA","ESTADOS UNIDOS DE AMERICA",3,7
" 01"," 017","FERIA","FILIPINAS",0,1
" 01"," 017","FERIA","FRANCIA",5,5
" 01"," 017","FERIA","GRECIA",2,0
" 01"," 017","FERIA","HONDURAS",1,2
" 01"," 017","FERIA","IRLANDA",1,2
" 01"," 017","FERIA","ITALIA",11,10
" 01"," 017","FERIA","JAPON",1,3
" 01"," 017","FERIA","LETONIA",0,1
" 01"," 017","FERIA","LIBANO",1,0
" 01"," 017","FERIA","LIECHTENSTEIN",1,0
" 01"," 017","FERIA","LITUANIA",0,1
" 01"," 017","FERIA","MALI",1,0
" 01"," 017","FERIA","MARRUECOS",5,7
" 01"," 017","FERIA","MEXICO",0,1
" 01"," 017","FERIA","MONACO",0,1
" 01"," 017","FERIA","MONTENEGRO",2,0
" 01"," 017","FERIA","NICARAGUA",1,2
" 01"," 017","FERIA","NIGERIA",1,1
" 01"," 017","FERIA","NORUEGA",0,1
" 01"," 017","FERIA","PAISES BAJOS",2,1
" 01"," 017","FERIA","PAKISTAN",3,0
" 01"," 017","FERIA","PERU",2,0
" 01"," 017","FERIA","POLONIA",3,2
" 01"," 017","FERIA","PORTUGAL",5,1
" 01"," 017","FERIA","PRINCIPADO DE ANDORRA",0,1
" 01"," 017","FERIA","REINO UNIDO",8,6
" 01"," 017","FERIA","REPUBLICA CHECA",1,0
" 01"," 017","FERIA","REPUBLICA DEMOCRATICA DEL CONGO",1,0
" 01"," 017","FERIA","REPUBLICA DOMINICANA",0,1
" 01"," 017","FERIA","RUMANIA",1,4
" 01"," 017","FERIA","RUSIA",2,1
" 01"," 017","FERIA","SANTA SEDE",0,1
" 01"," 017","FERIA","SANTO TOME Y PRINCIPE",1,1
" 01"," 017","FERIA","SUECIA",1,0
" 01"," 017","FERIA","SUIZA",1,0
" 01"," 017","FERIA","URUGUAY",1,1
" 01"," 017","FERIA","VENEZUELA",2,0
" 01"," 018","SAN GIL","ALBANIA",1,1
" 01"," 018","SAN GIL","ALEMANIA",6,3
" 01"," 018","SAN GIL","ARGENTINA",2,2
" 01"," 018","SAN GIL","AUSTRIA",1,0
" 01"," 018","SAN GIL","AZERBAIAN",0,1
" 01"," 018","SAN GIL","BANGLA-DESH",2,0
" 01"," 018","SAN GIL","BELGICA",4,1
" 01"," 018","SAN GIL","BIELORUSIA",0,1
" 01"," 018","SAN GIL","BOSNIA-HERZEGOVINA",0,1
" 01"," 018","SAN GIL","BRASIL",1,3
" 01"," 018","SAN GIL","BULGARIA",0,1
" 01"," 018","SAN GIL","CHECOSLOVAQUIA",1,0
" 01"," 018","SAN GIL","CHILE",1,1
" 01"," 018","SAN GIL","CHINA",4,5
" 01"," 018","SAN GIL","COLOMBIA",2,0
" 01"," 018","SAN GIL","CUBA",2,1
" 01"," 018","SAN GIL","DINAMARCA",1,0
" 01"," 018","SAN GIL","ECUADOR",0,1
" 01"," 018","SAN GIL","ESTADOS UNIDOS DE AMERICA",3,2
" 01"," 018","SAN GIL","FILIPINAS",1,3
" 01"," 018","SAN GIL","FRANCIA",10,13
" 01"," 018","SAN GIL","GUINEA BISSAU",1,0
" 01"," 018","SAN GIL","HONDURAS",2,3
" 01"," 018","SAN GIL","INDONESIA",0,1
" 01"," 018","SAN GIL","ISRAEL",1,0
" 01"," 018","SAN GIL","ITALIA",2,8
" 01"," 018","SAN GIL","JORDANIA",1,0
" 01"," 018","SAN GIL","LITUANIA",0,1
" 01"," 018","SAN GIL","MARRUECOS",14,7
" 01"," 018","SAN GIL","MEXICO",2,4
" 01"," 018","SAN GIL","NORUEGA",0,1
" 01"," 018","SAN GIL","PAISES BAJOS",1,0
" 01"," 018","SAN GIL","PAKISTAN",1,0
" 01"," 018","SAN GIL","PARAGUAY",0,1
" 01"," 018","SAN GIL","PERU",1,3
" 01"," 018","SAN GIL","POLONIA",2,1
" 01"," 018","SAN GIL","PORTUGAL",4,4
" 01"," 018","SAN GIL","REINO UNIDO",1,7
" 01"," 018","SAN GIL","REPUBLICA CHECA",0,1
" 01"," 018","SAN GIL","REPUBLICA DE COREA",0,1
" 01"," 018","SAN GIL","REPUBLICA DEMOCRATICA DEL CONGO",1,1
" 01"," 018","SAN GIL","RUMANIA",3,1
" 01"," 018","SAN GIL","SENEGAL",1,0
" 01"," 018","SAN GIL","SIRIA",0,1
" 01"," 018","SAN GIL","SUIZA",3,0
" 01"," 018","SAN GIL","UCRANIA",1,1
" 01"," 018","SAN GIL","URUGUAY",1,0
" 01"," 018","SAN GIL","VENEZUELA",4,3
" 01"," 019","SAN GIL","ALEMANIA",0,4
" 01"," 019","SAN GIL","ARABIA SAUDITA",1,0
" 01"," 019","SAN GIL","ARGELIA",1,0
" 01"," 019","SAN GIL","ARGENTINA",2,4
" 01"," 019","SAN GIL","ARMENIA",1,0
" 01"," 019","SAN GIL","AUSTRALIA",1,0
" 01"," 019","SAN GIL","AUSTRIA",1,1
" 01"," 019","SAN GIL","AZERBAIAN",1,0
" 01"," 019","SAN GIL","BELGICA",0,1
" 01"," 019","SAN GIL","BIELORUSIA",1,0
" 01"," 019","SAN GIL","BOLIVIA",1,2
" 01"," 019","SAN GIL","BRASIL",2,3
" 01"," 019","SAN GIL","CHILE",0,1
" 01"," 019","SAN GIL","CHINA",2,6
" 01"," 019","SAN GIL","COLOMBIA",1,3
" 01"," 019","SAN GIL","CUBA",2,3
" 01"," 019","SAN GIL","ECUADOR",1,2
" 01"," 019","SAN GIL","ESTADOS UNIDOS DE AMERICA",1,2
" 01"," 019","SAN GIL","FINLANDIA",0,1
" 01"," 019","SAN GIL","FRANCIA",4,10
" 01"," 019","SAN GIL","GRECIA",0,1
" 01"," 019","SAN GIL","GUINEA ECUATORIAL",1,0
" 01"," 019","SAN GIL","HUNGRIA",0,1
" 01"," 019","SAN GIL","INDIA",1,1
" 01"," 019","SAN GIL","IRLANDA",1,0
" 01"," 019","SAN GIL","ITALIA",4,3
" 01"," 019","SAN GIL","JAPON",0,1
" 01"," 019","SAN GIL","MARRUECOS",5,6
" 01"," 019","SAN GIL","MEXICO",3,3
" 01"," 019","SAN GIL","MOLDAVIA",0,1
" 01"," 019","SAN GIL","MOZAMBIQUE",1,0
" 01"," 019","SAN GIL","NICARAGUA",0,1
" 01"," 019","SAN GIL","NORUEGA",1,0
" 01"," 019","SAN GIL","PAISES BAJOS",1,3
" 01"," 019","SAN GIL","PARAGUAY",1,1
" 01"," 019","SAN GIL","PERU",2,4
" 01"," 019","SAN GIL","POLONIA",0,1
" 01"," 019","SAN GIL","PORTUGAL",1,1
" 01"," 019","SAN GIL","REINO UNIDO",2,7
" 01"," 019","SAN GIL","REPUBLICA CHECA",1,0
" 01"," 019","SAN GIL","REPUBLICA DEMOCRATICA DEL CONGO",3,0
" 01"," 019","SAN GIL","REPUBLICA DOMINICANA",1,0
" 01"," 019","SAN GIL","RUMANIA",1,1
" 01"," 019","SAN GIL","RUSIA",1,1
" 01"," 019","SAN GIL","SENEGAL",2,0
" 01"," 019","SAN GIL","SIRIA",2,2
" 01"," 019","SAN GIL","SUIZA",1,0
" 01"," 019","SAN GIL","URUGUAY",0,2
" 01"," 019","SAN GIL","VENEZUELA",1,2
" 01"," 019","SAN GIL","VIET-NAM",1,0
" 01"," 020","SAN GIL","ALBANIA",3,1
" 01"," 020","SAN GIL","ALEMANIA",4,4
" 01"," 020","SAN GIL","ARGENTINA",3,3
" 01"," 020","SAN GIL","ARMENIA",0,1
" 01"," 020","SAN GIL","AUSTRIA",0,3
" 01"," 020","SAN GIL","AZERBAIAN",1,0
" 01"," 020","SAN GIL","BOLIVIA",1,1
" 01"," 020","SAN GIL","BRASIL",2,2
" 01"," 020","SAN GIL","BULGARIA",2,2
" 01"," 020","SAN GIL","CHILE",1,2
" 01"," 020","SAN GIL","CHINA",1,2
" 01"," 020","SAN GIL","COLOMBIA",2,1
" 01"," 020","SAN GIL","CUBA",2,2
" 01"," 020","SAN GIL","ECUADOR",1,1
" 01"," 020","SAN GIL","ESTADOS UNIDOS DE AMERICA",2,1
" 01"," 020","SAN GIL","ESTONIA",0,1
" 01"," 020","SAN GIL","FRANCIA",5,9
" 01"," 020","SAN GIL","GEORGIA",0,1
" 01"," 020","SAN GIL","GRECIA",0,1
" 01"," 020","SAN GIL","GUINEA",1,0
" 01"," 020","SAN GIL","ITALIA",5,3
" 01"," 020","SAN GIL","JAPON",0,1
" 01"," 020","SAN GIL","KAZAJSTAN",1,0
" 01"," 020","SAN GIL","MARRUECOS",2,4
" 01"," 020","SAN GIL","MEXICO",2,0
" 01"," 020","SAN GIL","MONACO",1,0
" 01"," 020","SAN GIL","MONTENEGRO",1,0
" 01"," 020","SAN GIL","MOZAMBIQUE",0,1
" 01"," 020","SAN GIL","NIGERIA",0,1
" 01"," 020","SAN GIL","OTROS TERR. ESPAÑOLES",1,0
" 01"," 020","SAN GIL","PAKISTAN",4,0
" 01"," 020","SAN GIL","PERU",1,2
" 01"," 020","SAN GIL","PORTUGAL",3,2
" 01"," 020","SAN GIL","REINO UNIDO",3,2
" 01"," 020","SAN GIL","REPUBLICA CENTROAFRICANA",0,1
" 01"," 020","SAN GIL","REPUBLICA DOMINICANA",1,0
" 01"," 020","SAN GIL","RUMANIA",6,3
" 01"," 020","SAN GIL","SUIZA",3,0
" 01"," 020","SAN GIL","UCRANIA",1,1
" 01"," 020","SAN GIL","UGANDA",0,1
" 01"," 021","SAN VICENTE","ALBANIA",1,1
" 01"," 021","SAN VICENTE","ALEMANIA",3,4
" 01"," 021","SAN VICENTE","ARGELIA",0,1
" 01"," 021","SAN VICENTE","ARGENTINA",0,4
" 01"," 021","SAN VICENTE","ARMENIA",0,1
" 01"," 021","SAN VICENTE","AUSTRIA",0,1
" 01"," 021","SAN VICENTE","AZERBAIAN",0,1
" 01"," 021","SAN VICENTE","BELGICA",1,0
" 01"," 021","SAN VICENTE","BIELORUSIA",0,1
" 01"," 021","SAN VICENTE","BOLIVIA",0,3
" 01"," 021","SAN VICENTE","BRASIL",0,1
" 01"," 021","SAN VICENTE","CHINA",0,2
" 01"," 021","SAN VICENTE","COSTA DE MARFIL",0,1
" 01"," 021","SAN VICENTE","CROACIA",1,0
" 01"," 021","SAN VICENTE","CUBA",1,2
" 01"," 021","SAN VICENTE","ECUADOR",1,2
" 01"," 021","SAN VICENTE","EL SALVADOR",0,1
" 01"," 021","SAN VICENTE","ESTADOS UNIDOS DE AMERICA",2,3
" 01"," 021","SAN VICENTE","FRANCIA",4,5
" 01"," 021","SAN VICENTE","HONDURAS",1,1
" 01"," 021","SAN VICENTE","ITALIA",7,3
" 01"," 021","SAN VICENTE","MARRUECOS",2,4
" 01"," 021","SAN VICENTE","MEXICO",2,1
" 01"," 021","SAN VICENTE","MONTENEGRO",1,0
" 01"," 021","SAN VICENTE","NEPAL",0,1
" 01"," 021","SAN VICENTE","NORUEGA",0,1
" 01"," 021","SAN VICENTE","PAISES BAJOS",1,0
" 01"," 021","SAN VICENTE","PERU",0,3
" 01"," 021","SAN VICENTE","POLONIA",2,1
" 01"," 021","SAN VICENTE","PORTUGAL",0,2
" 01"," 021","SAN VICENTE","REINO UNIDO",5,3
" 01"," 021","SAN VICENTE","REPUBLICA DEMOCRATICA DEL CONGO",0,1
" 01"," 021","SAN VICENTE","REPUBLICA DOMINICANA",0,1
" 01"," 021","SAN VICENTE","RUMANIA",1,0
" 01"," 021","SAN VICENTE","RUSIA",2,2
" 01"," 021","SAN VICENTE","SANTA SEDE",1,0
" 01"," 021","SAN VICENTE","SENEGAL",1,0
" 01"," 021","SAN VICENTE","SUECIA",0,2
" 01"," 021","SAN VICENTE","SUIZA",1,2
" 01"," 021","SAN VICENTE","URUGUAY",0,2
" 01"," 021","SAN VICENTE","VENEZUELA",1,2
" 01"," 022","FERIA","ALBANIA",0,4
" 01"," 022","FERIA","ALEMANIA",10,8
" 01"," 022","FERIA","ANGOLA",1,0
" 01"," 022","FERIA","ANTIGUA YUGOSLAVIA",1,0
" 01"," 022","FERIA","ARGELIA",1,0
" 01"," 022","FERIA","ARGENTINA",9,5
" 01"," 022","FERIA","AUSTRIA",2,0
" 01"," 022","FERIA","AZERBAIAN",0,1
" 01"," 022","FERIA","BOLIVIA",1,1
" 01"," 022","FERIA","BRASIL",2,2
" 01"," 022","FERIA","BULGARIA",1,0
" 01"," 022","FERIA","CHINA",7,12
" 01"," 022","FERIA","COLOMBIA",0,4
" 01"," 022","FERIA","CUBA",1,0
" 01"," 022","FERIA","ECUADOR",2,3
" 01"," 022","FERIA","EGIPTO",0,1
" 01"," 022","FERIA","ESLOVAQUIA",0,1
" 01"," 022","FERIA","ESTADOS UNIDOS DE AMERICA",4,7
" 01"," 022","FERIA","FILIPINAS",0,1
" 01"," 022","FERIA","FRANCIA",6,13
" 01"," 022","FERIA","GAMBIA",1,0
" 01"," 022","FERIA","GUINEA",1,0
" 01"," 022","FERIA","HUNGRIA",1,0
" 01"," 022","FERIA","IRLANDA",1,0
" 01"," 022","FERIA","ITALIA",8,11
" 01"," 022","FERIA","JAPON",0,2
" 01"," 022","FERIA","LETONIA",0,1
" 01"," 022","FERIA","LIBANO",0,1
" 01"," 022","FERIA","MARRUECOS",5,6
" 01"," 022","FERIA","MONTENEGRO",1,0
" 01"," 022","FERIA","NICARAGUA",0,1
" 01"," 022","FERIA","NORUEGA",1,0
" 01"," 022","FERIA","PAISES BAJOS",2,1
" 01"," 022","FERIA","PARAGUAY",0,1
" 01"," 022","FERIA","PERU",4,3
" 01"," 022","FERIA","POLONIA",1,0
" 01"," 022","FERIA","PORTUGAL",4,3
" 01"," 022","FERIA","PRINCIPADO DE ANDORRA",0,1
" 01"," 022","FERIA","REINO UNIDO",10,4
" 01"," 022","FERIA","REPUBLICA CHECA",0,2
" 01"," 022","FERIA","REPUBLICA DE COREA",0,1
" 01"," 022","FERIA","REPUBLICA DEMOCRATICA DEL CONGO",1,0
" 01"," 022","FERIA","RUMANIA",0,2
" 01"," 022","FERIA","RUSIA",1,2
" 01"," 022","FERIA","SANTO TOME Y PRINCIPE",0,1
" 01"," 022","FERIA","SIERRA LEONA",1,0
" 01"," 022","FERIA","SIRIA",3,0
" 01"," 022","FERIA","SUECIA",1,0
" 01"," 022","FERIA","SUIZA",2,0
" 01"," 022","FERIA","UCRANIA",0,1
" 01"," 022","FERIA","VENEZUELA",2,2
" 01"," 023","FERIA","ALBANIA",2,0
" 01"," 023","FERIA","ALEMANIA",15,11
" 01"," 023","FERIA","ARGELIA",1,5
" 01"," 023","FERIA","ARGENTINA",8,10
" 01"," 023","FERIA","ARMENIA",1,1
" 01"," 023","FERIA","AUSTRALIA",1,0
" 01"," 023","FERIA","AUSTRIA",3,1
" 01"," 023","FERIA","BELGICA",0,2
" 01"," 023","FERIA","BOLIVIA",1,1
" 01"," 023","FERIA","BOSNIA-HERZEGOVINA",1,1
" 01"," 023","FERIA","BRASIL",1,2
" 01"," 023","FERIA","CANADA",0,2
" 01"," 023","FERIA","CHILE",3,3
" 01"," 023","FERIA","CHINA",2,6
" 01"," 023","FERIA","COLOMBIA",2,1
" 01"," 023","FERIA","COSTA RICA",0,1
" 01"," 023","FERIA","CROACIA",1,0
" 01"," 023","FERIA","CUBA",2,5
" 01"," 023","FERIA","DINAMARCA",1,0
" 01"," 023","FERIA","ECUADOR",0,1
" 01"," 023","FERIA","ESTADOS UNIDOS DE AMERICA",5,8
" 01"," 023","FERIA","ESTONIA",0,2
" 01"," 023","FERIA","FINLANDIA",0,1
" 01"," 023","FERIA","FRANCIA",14,16
" 01"," 023","FERIA","GAMBIA",1,0
" 01"," 023","FERIA","GRECIA",3,3
" 01"," 023","FERIA","GUINEA ECUATORIAL",0,1
" 01"," 023","FERIA","HUNGRIA",0,1
" 01"," 023","FERIA","INDIA",2,0
" 01"," 023","FERIA","ISLANDIA",0,1
" 01"," 023","FERIA","ITALIA",8,19
" 01"," 023","FERIA","JAPON",1,3
" 01"," 023","FERIA","MARRUECOS",12,8
" 01"," 023","FERIA","MEXICO",0,4
" 01"," 023","FERIA","MONTENEGRO",2,2
" 01"," 023","FERIA","NAMIBIA",0,2
" 01"," 023","FERIA","NICARAGUA",0,1
" 01"," 023","FERIA","PAISES BAJOS",2,3
" 01"," 023","FERIA","PAKISTAN",1,0
" 01"," 023","FERIA","PANAMA",1,0
" 01"," 023","FERIA","PERU",1,2
